City,Date,Value,Year,Month,Value_lag1,temperature_2m_mean (°C)_lag1,temperature_2m_max (°C)_lag1,temperature_2m_min (°C)_lag1,apparent_temperature_mean (°C)_lag1,apparent_temperature_max (°C)_lag1,apparent_temperature_min (°C)_lag1,precipitation_sum (mm)_lag1,rain_sum (mm)_lag1,precipitation_hours (h)_lag1,shortwave_radiation_sum (MJ/m²)_lag1,et0_fao_evapotranspiration (mm)_lag1,wind_speed_10m_max (km/h)_lag1,wind_gusts_10m_max (km/h)_lag1,wind_direction_10m_dominant (°)_lag1,weather_code (wmo code)_lag1,utc_offset_seconds_lag1
Kegalle,2014-04-01,60,2014,4,54.0,27.567741935483873,33.45161290322581,22.838709677419356,30.403225806451612,36.596774193548384,26.112903225806452,18.6,18.6,29.0,708.0699999999999,165.43,17.4,43.9,108.74193548387096,2.0,19800.0
Kegalle,2014-05-01,179,2014,5,60.0,25.703333333333333,30.246666666666666,22.596666666666668,30.41,36.34666666666667,26.796666666666667,228.6,228.6,217.0,612.1,125.56,14.0,36.4,214.3,51.0,19800.0
Kegalle,2014-06-01,320,2014,6,179.0,25.425806451612903,28.693548387096776,23.48709677419355,29.58709677419355,33.809677419354834,27.36774193548387,170.2,170.2,269.0,531.58,106.33,19.4,44.3,198.4516129032258,51.0,19800.0
Kegalle,2014-07-01,242,2014,7,320.0,25.1,27.933333333333334,23.173333333333336,28.84333333333333,32.46333333333333,26.83,158.2,158.2,414.0,524.53,101.57000000000001,23.5,60.5,207.86666666666667,51.0,19800.0
Kegalle,2014-08-01,231,2014,8,242.0,24.63225806451613,27.583870967741937,22.63225806451613,28.093548387096774,31.780645161290323,26.009677419354837,170.5,170.5,456.0,555.55,105.88,20.3,64.4,213.4516129032258,53.0,19800.0
Kegalle,2014-09-01,89,2014,9,231.0,24.270967741935483,27.31935483870968,22.36774193548387,27.548387096774192,31.467741935483872,25.416129032258063,196.70000000000002,196.70000000000002,389.0,520.99,101.09,22.4,50.8,201.96774193548387,63.0,19800.0
Kegalle,2014-10-01,132,2014,10,89.0,24.296666666666667,27.58,22.303333333333335,27.816666666666666,32.06333333333333,25.61,199.9,199.9,374.0,531.57,102.15,18.9,47.9,199.76666666666668,63.0,19800.0
Kegalle,2014-11-01,151,2014,11,132.0,24.11935483870968,27.85483870967742,22.029032258064515,28.36774193548387,33.11612903225806,25.806451612903224,487.5,487.5,371.0,476.8,94.01,19.4,45.4,201.70967741935485,63.0,19800.0
Kegalle,2014-12-01,124,2014,12,151.0,23.82,27.21333333333333,21.446666666666665,27.8,31.85666666666667,24.87,309.2,309.2,292.0,418.92,83.97,17.2,39.2,131.46666666666667,63.0,19800.0
Kegalle,2015-01-01,104,2015,1,124.0,23.56451612903226,26.612903225806452,21.52258064516129,27.383870967741935,30.990322580645163,24.996774193548386,530.1,530.1,364.0,381.91,76.55,16.7,45.0,83.64516129032258,63.0,19800.0
Kegalle,2015-02-01,57,2015,2,104.0,24.65806451612903,29.08709677419355,20.861290322580647,27.187096774193545,32.02903225806452,23.36774193548387,20.099999999999998,20.099999999999998,28.0,610.33,130.92,17.8,41.0,64.35483870967742,1.0,19800.0
Kegalle,2015-03-01,36,2015,3,57.0,25.075,30.02857142857143,21.32857142857143,27.74642857142857,33.4,23.982142857142858,67.9,67.9,57.0,563.18,123.06,18.8,46.8,93.42857142857143,1.0,19800.0
Kegalle,2015-04-01,40,2015,4,36.0,26.106451612903225,31.348387096774193,21.761290322580646,30.219354838709677,36.380645161290325,25.46451612903226,120.4,120.4,94.0,707.8,147.92,11.8,32.8,143.51612903225808,1.0,19800.0
Kegalle,2015-05-01,54,2015,5,40.0,25.426666666666666,29.66,22.353333333333335,30.263333333333332,36.080000000000005,26.506666666666668,256.5,256.5,231.0,606.7,122.71,11.9,29.5,197.23333333333332,63.0,19800.0
Kegalle,2015-06-01,38,2015,6,54.0,25.448387096774194,28.76451612903226,23.461290322580645,29.567741935483873,33.66451612903226,27.306451612903224,161.3,161.3,268.0,544.3199999999999,108.72,21.4,49.0,197.25806451612902,63.0,19800.0
Kegalle,2015-07-01,50,2015,7,38.0,25.08,28.066666666666666,23.15666666666667,28.783333333333335,32.333333333333336,26.626666666666665,177.1,177.1,344.0,500.78000000000003,99.12,18.9,52.2,201.0,51.0,19800.0
Kegalle,2015-08-01,49,2015,8,50.0,24.793548387096774,27.716129032258067,22.83225806451613,28.10967741935484,31.612903225806452,26.003225806451614,173.7,173.7,381.0,552.41,107.5,21.4,55.8,207.4516129032258,53.0,19800.0
Kegalle,2015-09-01,36,2015,9,49.0,24.81935483870968,28.04516129032258,22.761290322580646,28.37741935483871,32.593548387096774,26.106451612903225,149.4,149.4,353.0,576.46,111.97,20.2,50.8,202.5483870967742,53.0,19800.0
Kegalle,2015-10-01,70,2015,10,36.0,24.59333333333333,27.75,22.740000000000002,28.216666666666665,32.02,26.17,191.5,191.5,341.0,481.3,94.49,19.9,57.6,200.9,63.0,19800.0
Kegalle,2015-11-01,80,2015,11,70.0,24.425806451612903,28.0,22.261290322580646,28.838709677419356,33.5258064516129,26.18064516129032,812.1,812.1,400.0,477.07,95.28,16.4,45.0,206.03225806451613,63.0,19800.0
Kegalle,2015-12-01,97,2015,12,80.0,24.253333333333334,27.7,21.84,28.616666666666667,32.586666666666666,25.723333333333336,386.8,386.8,316.0,431.1,86.36,17.4,39.6,157.9,63.0,19800.0
Kegalle,2016-01-01,198,2016,1,97.0,24.606451612903225,28.164516129032258,22.116129032258065,28.67096774193548,32.806451612903224,25.838709677419356,232.0,232.0,228.0,472.4,97.43,19.9,42.8,115.25806451612904,63.0,19800.0
Kegalle,2016-02-01,153,2016,2,198.0,25.532258064516128,30.038709677419355,21.903225806451612,28.11935483870968,32.983870967741936,24.62258064516129,9.4,9.4,17.0,612.93,135.16,18.5,43.2,34.74193548387097,2.0,19800.0
Kegalle,2016-03-01,66,2016,3,153.0,26.93448275862069,32.12758620689655,22.724137931034484,29.92413793103448,35.19655172413793,26.04137931034483,15.5,15.5,33.0,605.72,137.45,19.1,45.4,63.37931034482759,3.0,19800.0
Kegalle,2016-04-01,90,2016,4,66.0,28.29032258064516,33.92903225806452,24.07741935483871,32.3,38.099999999999994,28.529032258064515,26.4,26.4,59.0,704.51,159.62,13.8,38.5,221.6451612903226,51.0,19800.0
Kegalle,2016-05-01,100,2016,5,90.0,27.66,32.54,24.283333333333335,32.553333333333335,38.38,29.116666666666667,96.6,96.6,117.0,657.28,142.53,17.3,38.5,218.13333333333333,51.0,19800.0
Kegalle,2016-06-01,149,2016,6,100.0,25.348387096774193,28.53548387096774,23.432258064516127,29.86774193548387,33.877419354838715,27.616129032258065,817.1,817.1,451.0,454.63,91.39,21.3,51.1,195.09677419354838,63.0,19800.0
Kegalle,2016-07-01,210,2016,7,149.0,24.866666666666667,27.703333333333333,23.14333333333333,28.373333333333335,31.7,26.623333333333335,190.79999999999998,190.79999999999998,429.0,511.23,98.36,23.1,55.1,208.2,53.0,19800.0
Kegalle,2016-08-01,153,2016,8,210.0,24.719354838709677,27.629032258064516,22.75483870967742,28.135483870967743,31.6,26.003225806451614,137.2,137.2,340.0,551.83,107.4,20.8,60.1,207.29032258064515,51.0,19800.0
Kegalle,2016-09-01,104,2016,9,153.0,24.654838709677417,27.593548387096774,22.61935483870968,27.874193548387098,31.551612903225806,25.758064516129032,127.69999999999999,127.69999999999999,351.0,584.82,113.01,20.2,56.5,210.74193548387098,51.0,19800.0
Kegalle,2016-10-01,82,2016,10,104.0,24.493333333333332,27.476666666666667,22.436666666666667,27.466666666666665,31.076666666666664,25.346666666666668,99.4,99.4,336.0,566.33,110.75,20.5,48.2,207.06666666666666,51.0,19800.0
Kegalle,2016-11-01,60,2016,11,82.0,24.783870967741933,28.5,22.225806451612904,28.154838709677417,32.68709677419355,25.296774193548387,113.5,113.5,246.0,581.66,118.66,18.6,41.8,206.5483870967742,51.0,19800.0
Kegalle,2016-12-01,148,2016,12,60.0,24.35,28.053333333333335,21.78666666666667,28.423333333333336,32.72,25.459999999999997,248.1,248.1,221.0,466.12,94.65,14.5,33.1,136.66666666666666,63.0,19800.0
Kegalle,2017-01-01,210,2017,1,148.0,24.374193548387098,28.6,20.796774193548387,27.348387096774193,31.861290322580647,23.532258064516128,34.4,34.4,76.0,570.0,118.19,18.0,46.4,94.80645161290323,51.0,19800.0
Kegalle,2017-02-01,230,2017,2,210.0,25.51290322580645,31.29032258064516,21.14516129032258,27.37741935483871,33.25806451612903,22.94516129032258,99.0,99.0,95.0,601.61,145.82999999999998,22.7,53.3,68.2258064516129,1.0,19800.0
Kegalle,2017-03-01,377,2017,3,230.0,26.032142857142855,31.978571428571428,21.7,28.45,34.88928571428571,23.810714285714287,26.7,26.7,40.0,605.91,140.94,23.6,53.6,121.32142857142857,2.0,19800.0
Kegalle,2017-04-01,332,2017,4,377.0,26.35483870967742,31.712903225806453,22.89032258064516,30.596774193548388,36.86129032258064,26.76774193548387,113.1,113.1,149.0,638.98,136.69,19.5,46.1,180.06451612903226,51.0,19800.0
Kegalle,2017-05-01,700,2017,5,332.0,27.21333333333333,31.686666666666667,24.38,31.65,37.59666666666667,28.39333333333333,107.10000000000001,107.10000000000001,190.0,634.56,137.27,19.7,45.7,201.13333333333333,51.0,19800.0
Kegalle,2017-06-01,1945,2017,6,700.0,26.403225806451612,30.080645161290324,24.16774193548387,30.516129032258064,35.190322580645166,28.029032258064515,212.8,212.8,337.0,491.37,106.64,20.5,51.8,195.6451612903226,63.0,19800.0
Kegalle,2017-07-01,2551,2017,7,1945.0,25.523333333333333,28.116666666666667,23.84333333333333,29.11,32.70666666666667,27.133333333333333,214.0,214.0,406.0,459.08,94.04,20.1,53.6,198.53333333333333,53.0,19800.0
Kegalle,2017-08-01,1684,2017,8,2551.0,25.91290322580645,28.73548387096774,23.861290322580647,29.393548387096775,32.94838709677419,26.97741935483871,152.8,152.8,382.0,501.82,108.05,19.7,57.2,199.58064516129033,53.0,19800.0
Kegalle,2017-09-01,746,2017,9,1684.0,25.203225806451613,28.103225806451615,23.29032258064516,28.64516129032258,32.325806451612905,26.429032258064513,259.0,259.0,469.0,465.32,96.03,21.7,54.7,197.5483870967742,63.0,19800.0
Kegalle,2017-10-01,264,2017,10,746.0,25.10666666666667,28.05,23.14333333333333,28.65,32.46333333333333,26.38,212.2,212.2,370.0,475.3,97.07000000000001,21.9,52.6,197.53333333333333,53.0,19800.0
Kegalle,2017-11-01,250,2017,11,264.0,25.01290322580645,28.08709677419355,23.135483870967743,28.90967741935484,32.98064516129032,26.567741935483873,286.5,286.5,387.0,459.75,93.14,24.3,56.2,187.29032258064515,63.0,19800.0
Kegalle,2017-12-01,269,2017,12,250.0,24.683333333333334,28.459999999999997,22.21333333333333,28.87,33.483333333333334,25.69,358.9,358.9,330.0,413.99,86.03,21.5,52.9,134.83333333333334,63.0,19800.0
Kegalle,2018-01-01,188,2018,1,269.0,24.88064516129032,29.35483870967742,21.700000000000003,28.23548387096774,33.32258064516129,24.483870967741936,136.9,136.9,123.0,540.16,114.98,20.0,43.6,64.80645161290323,51.0,19800.0
Kegalle,2018-02-01,114,2018,2,188.0,25.27741935483871,31.05483870967742,20.77741935483871,27.258064516129032,33.31612903225806,22.674193548387095,41.2,41.2,40.0,625.19,146.99,23.2,51.1,71.48387096774194,1.0,19800.0
Kegalle,2018-03-01,104,2018,3,114.0,26.70357142857143,32.88928571428571,22.135714285714283,29.267857142857142,35.989285714285714,24.717857142857145,36.6,36.6,59.0,577.54,138.85,19.5,46.4,65.03571428571429,2.0,19800.0
Kegalle,2018-04-01,96,2018,4,104.0,27.051612903225806,32.906451612903226,23.483870967741936,31.141935483870967,37.49677419354839,27.37741935483871,108.4,108.4,132.0,618.05,138.21,19.0,45.0,151.58064516129033,63.0,19800.0
Kegalle,2018-05-01,107,2018,5,96.0,26.37,31.75,23.206666666666667,31.223333333333336,37.973333333333336,27.583333333333332,210.0,210.0,149.0,588.12,123.78,17.7,46.4,186.56666666666666,61.0,19800.0
Kegalle,2018-06-01,132,2018,6,107.0,25.58709677419355,28.90967741935484,23.60967741935484,29.580645161290324,33.83870967741935,27.12258064516129,288.4,288.4,353.0,462.19,95.56,23.0,60.1,198.41935483870967,63.0,19800.0
Kegalle,2018-07-01,200,2018,7,132.0,25.043333333333333,27.833333333333332,23.323333333333334,28.483333333333334,32.25,26.486666666666668,321.6,321.6,581.0,453.06,88.2,25.5,67.3,200.96666666666667,61.0,19800.0
Kegalle,2018-08-01,165,2018,8,200.0,25.274193548387096,28.0,23.270967741935483,28.570967741935487,32.15161290322581,26.345161290322583,234.0,234.0,487.0,502.21,103.2,22.2,64.4,205.25806451612902,53.0,19800.0
Kegalle,2018-09-01,57,2018,9,165.0,25.05483870967742,27.812903225806455,23.267741935483873,28.22258064516129,31.903225806451612,26.061290322580643,252.5,252.5,465.0,502.45,102.49,24.5,70.2,206.3548387096774,53.0,19800.0
Kegalle,2018-10-01,77,2018,10,57.0,25.576666666666664,29.459999999999997,23.206666666666667,29.11,34.04666666666667,26.376666666666665,222.3,222.3,265.0,568.89,120.16,21.9,56.5,203.33333333333334,63.0,19800.0
Kegalle,2018-11-01,157,2018,11,77.0,24.716129032258067,28.580645161290324,22.345161290322583,29.23548387096774,34.303225806451614,26.148387096774194,522.7,522.7,432.0,455.28,91.55,18.9,42.8,170.32258064516128,63.0,19800.0
Kegalle,2018-12-01,137,2018,12,157.0,24.826666666666664,28.913333333333334,21.990000000000002,29.196666666666665,34.18666666666666,25.743333333333332,381.3,381.3,300.0,463.86,94.9,17.6,38.5,137.23333333333332,63.0,19800.0
Kegalle,2019-01-01,150,2019,1,137.0,24.86774193548387,29.538709677419355,21.24516129032258,28.358064516129033,33.751612903225805,23.98709677419355,126.1,126.1,127.0,536.77,113.64,17.1,41.0,53.064516129032256,51.0,19800.0
Kegalle,2019-02-01,98,2019,2,150.0,25.9,31.835483870967742,21.374193548387098,27.88064516129032,34.23225806451613,23.432258064516127,27.2,27.2,51.0,625.36,150.48,21.3,50.4,50.225806451612904,3.0,19800.0
Kegalle,2019-03-01,109,2019,3,98.0,26.04642857142857,31.38214285714286,22.360714285714288,29.764285714285712,35.99285714285714,25.635714285714283,324.20000000000005,324.20000000000005,148.0,559.07,122.31,19.1,43.2,102.03571428571429,51.0,19800.0
Kegalle,2019-04-01,90,2019,4,109.0,27.383870967741935,34.08064516129032,22.641935483870967,31.190322580645162,38.10322580645161,26.14516129032258,57.8,57.8,99.0,725.57,162.27,22.2,49.7,166.06451612903226,51.0,19800.0
Kegalle,2019-05-01,114,2019,5,90.0,27.456666666666667,33.03,24.09,32.09,38.406666666666666,28.4,230.70000000000002,230.70000000000002,223.0,592.08,131.68,18.9,53.3,202.3,51.0,19800.0
Kegalle,2019-06-01,171,2019,6,114.0,26.906451612903226,30.27741935483871,24.635483870967743,30.91290322580645,35.13225806451613,28.42258064516129,74.3,74.3,255.0,587.38,125.98,22.6,50.4,197.7741935483871,51.0,19800.0
Kegalle,2019-07-01,215,2019,7,171.0,26.33,29.426666666666666,24.28666666666667,30.126666666666665,33.8,27.823333333333334,208.8,208.8,463.0,494.45,104.86,22.5,57.2,200.13333333333333,61.0,19800.0
Kegalle,2019-08-01,258,2019,8,215.0,26.061290322580643,29.30322580645161,23.93548387096774,29.606451612903225,33.722580645161294,27.070967741935487,185.7,185.7,351.0,553.9399999999999,117.5,25.1,64.8,202.0,51.0,19800.0
Kegalle,2019-09-01,317,2019,9,258.0,25.041935483870965,27.81935483870968,23.29032258064516,28.55806451612903,32.14193548387097,26.458064516129035,428.1,428.1,544.0,448.78999999999996,89.81,21.5,54.7,199.8709677419355,63.0,19800.0
Kegalle,2019-10-01,332,2019,10,317.0,25.086666666666666,28.256666666666668,23.063333333333333,28.876666666666665,33.28666666666667,26.32,232.9,232.9,435.0,500.45,99.36,20.9,50.8,181.86666666666667,61.0,19800.0
Kegalle,2019-11-01,494,2019,11,332.0,24.583870967741937,28.438709677419357,22.23548387096774,29.106451612903225,34.20967741935484,26.151612903225807,633.3,633.3,414.0,446.92,90.32000000000001,15.5,37.4,186.3548387096774,63.0,19800.0
Kegalle,2019-12-01,368,2019,12,494.0,25.259999999999998,29.766666666666666,22.133333333333333,29.91,35.64,26.046666666666667,286.5,286.5,254.0,523.0,106.6,15.1,41.0,158.8,63.0,19800.0
Kegalle,2020-01-01,196,2020,1,368.0,25.258064516129032,29.641935483870967,22.1,29.148387096774194,33.92580645161291,25.51290322580645,110.1,110.1,186.0,494.35,105.17,17.8,43.6,66.03225806451613,51.0,19800.0
Kegalle,2020-02-01,107,2020,2,196.0,26.419354838709676,32.270967741935486,21.816129032258065,29.148387096774194,35.222580645161294,24.34193548387097,13.200000000000001,13.200000000000001,61.0,643.64,149.64,20.4,46.1,60.645161290322584,51.0,19800.0
Kegalle,2020-03-01,42,2020,3,107.0,27.955172413793104,34.796551724137935,22.920689655172417,30.141379310344828,37.1551724137931,25.320689655172412,9.9,9.9,43.0,666.97,168.73,22.8,52.6,62.93103448275862,51.0,19800.0
Kegalle,2020-04-01,17,2020,4,42.0,28.296774193548387,35.354838709677416,23.716129032258067,32.21290322580645,38.84516129032258,27.719354838709677,49.699999999999996,49.699999999999996,131.0,712.25,164.53,22.5,49.3,214.96774193548387,51.0,19800.0
Kegalle,2020-05-01,84,2020,5,17.0,27.11,32.77333333333333,23.5,32.21666666666667,38.84,28.08,259.7,259.7,195.0,651.01,138.65,22.0,54.4,187.53333333333333,53.0,19800.0
Kegalle,2020-06-01,100,2020,6,84.0,26.574193548387097,30.154838709677417,24.34193548387097,31.14516129032258,35.49032258064516,28.548387096774192,275.5,275.5,372.0,500.55,105.89,21.1,48.6,194.29032258064515,63.0,19800.0
Kegalle,2020-07-01,102,2020,7,100.0,26.11,29.146666666666665,24.09,29.983333333333334,33.85333333333333,27.59333333333333,223.0,223.0,417.0,509.57,106.0,19.4,51.1,198.06666666666666,61.0,19800.0
Kegalle,2020-08-01,64,2020,8,102.0,25.638709677419353,28.651612903225807,23.68064516129032,29.36774193548387,33.277419354838706,26.94516129032258,235.0,235.0,402.0,477.65,99.76,20.9,51.8,195.03225806451613,63.0,19800.0
Kegalle,2020-09-01,55,2020,9,64.0,25.770967741935483,29.106451612903225,23.683870967741935,29.32903225806452,33.4741935483871,26.816129032258065,255.6,255.6,369.0,548.76,115.23,22.3,56.2,203.38709677419354,51.0,19800.0
Kegalle,2020-10-01,37,2020,10,55.0,24.756666666666668,27.66,23.1,28.34333333333333,32.126666666666665,26.27,429.1,429.1,530.0,410.19,81.41,23.2,54.7,200.9,63.0,19800.0
Kegalle,2020-11-01,39,2020,11,37.0,25.358064516129033,28.687096774193545,23.212903225806453,29.13225806451613,33.33870967741935,26.44193548387097,189.9,189.9,448.0,538.14,108.75,25.5,67.7,203.51612903225808,53.0,19800.0
Kegalle,2020-12-01,22,2020,12,39.0,25.209999999999997,29.37,22.423333333333336,29.756666666666668,34.81666666666667,26.34333333333333,265.0,265.0,281.0,491.14,100.84,16.0,38.5,142.0,63.0,19800.0
Kilinochchi[1],2010-02-01,0,2010,2,0.0,25.46451612903226,27.551612903225806,23.870967741935484,27.516129032258064,30.270967741935483,25.874193548387098,38.7,38.7,104.0,584.5,130.78,27.9,42.8,46.03225806451613,51.0,19800.0
Kilinochchi[1],2010-03-01,0,2010,3,0.0,26.292857142857144,29.42142857142857,23.817857142857143,28.532142857142855,32.43214285714286,26.3,0.6,0.6,4.0,599.49,140.39,28.3,44.3,66.92857142857143,2.0,19800.0
Kilinochchi[1],2010-04-01,1,2010,4,0.0,28.293548387096774,32.6,24.9741935483871,31.993548387096773,37.15806451612904,28.87741935483871,6.4,6.4,17.0,747.52,175.48,25.9,42.1,108.96774193548387,1.0,19800.0
Kilinochchi[1],2010-05-01,0,2010,5,1.0,29.779999999999998,33.946666666666665,26.803333333333335,34.973333333333336,40.473333333333336,31.83,53.8,53.8,68.0,697.88,163.36,20.5,36.4,154.56666666666666,1.0,19800.0
Kilinochchi[1],2010-06-01,4,2010,6,0.0,29.629032258064516,33.10322580645161,27.238709677419354,33.538709677419355,38.02258064516129,30.906451612903226,33.6,33.6,54.0,669.22,169.86,39.8,65.9,207.83870967741936,2.0,19800.0
Kilinochchi[1],2010-07-01,5,2010,7,4.0,29.733333333333334,33.56333333333333,27.39,32.28666666666667,36.42666666666666,29.970000000000002,17.2,17.2,37.0,614.26,177.6,41.6,74.2,226.53333333333333,51.0,19800.0
Kilinochchi[1],2010-08-01,18,2010,8,5.0,29.187096774193545,32.9,26.79032258064516,31.874193548387098,35.91935483870968,29.625806451612902,9.5,9.5,35.0,608.89,172.09,35.8,58.3,216.6451612903226,2.0,19800.0
Kilinochchi[1],2010-09-01,12,2010,9,18.0,28.661290322580644,32.13548387096775,26.361290322580647,31.616129032258065,35.8,29.09032258064516,123.10000000000001,123.10000000000001,108.0,578.45,154.87,34.9,55.8,232.25806451612902,51.0,19800.0
Kilinochchi[1],2010-10-01,2,2010,10,12.0,27.763333333333332,31.146666666666665,25.646666666666665,31.279999999999998,35.830000000000005,28.759999999999998,84.1,84.1,129.0,592.18,141.88,31.5,52.2,223.53333333333333,2.0,19800.0
Kilinochchi[1],2010-11-01,5,2010,11,2.0,27.461290322580645,30.322580645161292,25.551612903225806,30.929032258064513,34.91935483870968,28.625806451612902,200.6,200.6,153.0,608.0,139.7,32.9,50.0,215.06451612903226,51.0,19800.0
Kilinochchi[1],2010-12-01,6,2010,12,5.0,25.96333333333333,28.433333333333334,24.30666666666667,30.123333333333335,33.38,28.203333333333333,305.1,305.1,390.0,453.34999999999997,93.04,27.7,43.2,146.2,61.0,19800.0
Kilinochchi[1],2011-01-01,2,2011,1,6.0,24.91290322580645,26.677419354838708,23.654838709677417,27.551612903225806,29.851612903225806,25.86774193548387,551.2,551.2,384.0,355.71999999999997,80.92,38.4,63.4,99.58064516129032,51.0,19800.0
Kilinochchi[1],2011-02-01,4,2011,2,2.0,24.583870967741937,26.238709677419354,23.283870967741933,26.345161290322583,28.29032258064516,24.887096774193548,381.8,381.8,367.0,415.4,94.45,34.7,53.6,58.70967741935484,61.0,19800.0
Kilinochchi[1],2011-03-01,10,2011,3,4.0,25.239285714285717,27.342857142857145,23.414285714285715,27.900000000000002,30.77857142857143,25.957142857142856,225.4,225.4,197.0,475.78000000000003,102.12,34.2,59.0,52.67857142857143,2.0,19800.0
Kilinochchi[1],2011-04-01,13,2011,4,10.0,27.148387096774194,30.480645161290322,24.36774193548387,30.75483870967742,35.10645161290322,28.070967741935487,13.9,13.9,71.0,723.5,158.26,27.1,42.1,77.74193548387096,51.0,19800.0
Kilinochchi[1],2011-05-01,4,2011,5,13.0,27.916666666666668,31.509999999999998,25.426666666666666,32.54333333333333,37.52333333333333,29.793333333333333,111.0,111.0,179.0,632.1,139.75,24.2,40.7,167.96666666666667,51.0,19800.0
Kilinochchi[1],2011-06-01,3,2011,6,4.0,29.23225806451613,32.81935483870968,26.738709677419354,32.403225806451616,36.99677419354839,29.700000000000003,2.2,2.2,8.0,762.1800000000001,188.09,34.7,53.3,217.03225806451613,1.0,19800.0
Kilinochchi[1],2011-07-01,3,2011,7,3.0,29.703333333333333,33.586666666666666,27.273333333333333,31.876666666666665,36.07333333333334,29.616666666666667,4.8,4.8,12.0,659.67,190.49,37.2,61.6,227.4,1.0,19800.0
Kilinochchi[1],2011-08-01,5,2011,8,3.0,28.896774193548385,32.42903225806452,26.64516129032258,31.4741935483871,35.8,29.09032258064516,28.8,28.8,73.0,624.07,170.72,38.0,61.9,226.19354838709677,51.0,19800.0
Kilinochchi[1],2011-09-01,8,2011,9,5.0,28.641935483870967,32.21935483870968,26.351612903225806,31.183870967741935,35.670967741935485,28.783870967741933,24.3,24.3,79.0,645.15,173.06,36.0,57.6,224.03225806451613,51.0,19800.0
Kilinochchi[1],2011-10-01,3,2011,10,8.0,29.016666666666666,32.77,26.6,31.496666666666666,35.82666666666667,29.043333333333333,11.1,11.1,35.0,640.05,175.69,31.4,50.4,228.46666666666667,1.0,19800.0
Kilinochchi[1],2011-11-01,4,2011,11,3.0,27.47741935483871,30.606451612903225,25.34193548387097,31.69677419354839,35.774193548387096,29.34193548387097,254.0,254.0,326.0,558.0600000000001,125.95,21.7,41.8,185.0,61.0,19800.0
Kilinochchi[1],2011-12-01,7,2011,12,4.0,25.78666666666667,28.029999999999998,24.046666666666667,29.6,32.62,27.613333333333333,270.0,270.0,409.0,473.37,96.01,29.0,52.9,95.46666666666667,53.0,19800.0
Kilinochchi[1],2012-01-01,8,2012,1,7.0,25.358064516129033,27.361290322580647,23.72258064516129,27.725806451612904,30.296774193548387,25.89032258064516,111.0,111.0,235.0,469.55,106.91,32.1,54.7,80.09677419354838,51.0,19800.0
Kilinochchi[1],2012-02-01,2,2012,2,8.0,24.903225806451612,27.403225806451612,22.79032258064516,26.929032258064513,30.067741935483873,24.85483870967742,19.0,19.0,99.0,592.88,129.9,28.1,44.6,54.32258064516129,51.0,19800.0
Kilinochchi[1],2012-03-01,5,2012,3,2.0,26.13103448275862,28.813793103448276,24.0,28.46551724137931,31.7448275862069,26.520689655172415,12.1,12.1,54.0,583.72,134.15,31.6,50.8,62.0,2.0,19800.0
Kilinochchi[1],2012-04-01,3,2012,4,5.0,27.919354838709676,32.196774193548386,24.61935483870968,31.748387096774195,36.97741935483871,28.567741935483873,9.6,9.6,39.0,737.7,168.26,21.5,36.0,114.25806451612904,1.0,19800.0
Kilinochchi[1],2012-05-01,19,2012,5,3.0,28.896666666666665,32.64333333333333,25.993333333333332,33.166666666666664,37.93333333333333,30.28666666666667,36.8,36.8,81.0,646.39,153.79,29.5,49.3,161.9,51.0,19800.0
Kilinochchi[1],2012-06-01,16,2012,6,19.0,29.983870967741936,34.08709677419355,27.274193548387096,32.27741935483871,37.093548387096774,29.561290322580643,0.7,0.7,4.0,758.58,212.21,41.8,67.0,222.67741935483872,1.0,19800.0
Kilinochchi[1],2012-07-01,8,2012,7,16.0,29.64,33.693333333333335,27.12,31.37,35.74666666666667,29.016666666666666,0.9,0.9,4.0,681.89,200.35,38.6,59.0,226.36666666666667,1.0,19800.0
Kilinochchi[1],2012-08-01,11,2012,8,8.0,29.490322580645163,33.354838709677416,26.82903225806452,32.01935483870968,36.596774193548384,29.383870967741935,20.1,20.1,22.0,680.32,190.05,34.1,59.0,227.32258064516128,1.0,19800.0
Kilinochchi[1],2012-09-01,6,2012,9,11.0,29.003225806451614,32.84516129032258,26.53548387096774,30.761290322580646,34.803225806451614,28.538709677419355,11.100000000000001,11.100000000000001,38.0,666.0600000000001,193.8,33.2,52.6,227.5483870967742,1.0,19800.0
Kilinochchi[1],2012-10-01,2,2012,10,6.0,29.276666666666664,33.32666666666667,26.59,31.793333333333333,36.31333333333334,29.259999999999998,25.0,25.0,44.0,642.49,179.82999999999998,31.7,52.9,228.23333333333332,51.0,19800.0
Kilinochchi[1],2012-11-01,5,2012,11,2.0,26.93548387096774,30.016129032258064,25.038709677419355,30.570967741935483,34.4741935483871,28.406451612903226,485.7,485.7,361.0,536.73,122.88,37.1,59.0,165.06451612903226,63.0,19800.0
Kilinochchi[1],2012-12-01,8,2012,12,5.0,26.1,28.40666666666667,24.256666666666668,29.493333333333332,32.55,27.46333333333333,134.2,134.2,193.0,512.37,111.03,31.3,48.6,103.0,3.0,19800.0
Kilinochchi[1],2013-01-01,7,2013,1,8.0,25.574193548387097,27.4741935483871,24.093548387096774,27.970967741935485,30.13225806451613,26.458064516129035,133.0,133.0,287.0,464.63,105.55,33.8,51.5,60.16129032258065,51.0,19800.0
